"seq","mdptn","email","kyoten","namae","url","ptnid","insdate","sent","sentdate"
"640","40","oowada_misaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"640","40","oowada_misaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"641","40","suzuki_somegorou@example.com","","","","7","2012-11-28 11:50:00","0",""
"641","40","suzuki_somegorou@example.com","","","","3","2012-11-28 11:50:00","0",""
"641","40","suzuki_somegorou@example.com","","","","2","2012-11-28 11:50:00","0",""
"641","40","suzuki_somegorou@example.com","","","","5","2012-11-28 11:50:00","0",""
"642","40","tazaki_myuu@example.com","","","","7","2012-11-28 11:50:00","0",""
"642","40","tazaki_myuu@example.com","","","","3","2012-11-28 11:50:00","0",""
"642","40","tazaki_myuu@example.com","","","","2","2012-11-28 11:50:00","0",""
"642","40","tazaki_myuu@example.com","","","","5","2012-11-28 11:50:00","0",""
"643","40","minakawa_masayuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"643","40","minakawa_masayuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"643","40","minakawa_masayuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"643","40","minakawa_masayuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"644","40","hamaguchi_takeshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"644","40","hamaguchi_takeshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"644","40","hamaguchi_takeshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"644","40","hamaguchi_takeshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"645","40","uchimura_katsuhisa@example.com","","","","7","2012-11-28 11:50:00","0",""
"645","40","uchimura_katsuhisa@example.com","","","","3","2012-11-28 11:50:00","0",""
"645","40","uchimura_katsuhisa@example.com","","","","2","2012-11-28 11:50:00","0",""
"645","40","uchimura_katsuhisa@example.com","","","","5","2012-11-28 11:50:00","0",""
"646","40","aoyagi_chikako@example.com","","","","7","2012-11-28 11:50:00","0",""
"646","40","aoyagi_chikako@example.com","","","","3","2012-11-28 11:50:00","0",""
"646","40","aoyagi_chikako@example.com","","","","2","2012-11-28 11:50:00","0",""
"646","40","aoyagi_chikako@example.com","","","","5","2012-11-28 11:50:00","0",""
"647","40","shimizu_kazuya@example.com","","","","7","2012-11-28 11:50:00","0",""
"647","40","shimizu_kazuya@example.com","","","","3","2012-11-28 11:50:00","0",""
"647","40","shimizu_kazuya@example.com","","","","2","2012-11-28 11:50:00","0",""
"647","40","shimizu_kazuya@example.com","","","","5","2012-11-28 11:50:00","0",""
"648","40","asakura_hiroyuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"648","40","asakura_hiroyuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"648","40","asakura_hiroyuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"648","40","asakura_hiroyuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"649","40","hosokawa_mantarou@example.com","","","","7","2012-11-28 11:50:00","0",""
"649","40","hosokawa_mantarou@example.com","","","","3","2012-11-28 11:50:00","0",""
"649","40","hosokawa_mantarou@example.com","","","","2","2012-11-28 11:50:00","0",""
"649","40","hosokawa_mantarou@example.com","","","","5","2012-11-28 11:50:00","0",""
"650","40","uehara_hikaru@example.com","","","","7","2012-11-28 11:50:00","0",""
"650","40","uehara_hikaru@example.com","","","","3","2012-11-28 11:50:00","0",""
"650","40","uehara_hikaru@example.com","","","","2","2012-11-28 11:50:00","0",""
"650","40","uehara_hikaru@example.com","","","","5","2012-11-28 11:50:00","0",""
"651","40","hosoyama_yuuko@example.com","","","","7","2012-11-28 11:50:00","0",""
"651","40","hosoyama_yuuko@example.com","","","","3","2012-11-28 11:50:00","0",""
"651","40","hosoyama_yuuko@example.com","","","","2","2012-11-28 11:50:00","0",""
"651","40","hosoyama_yuuko@example.com","","","","5","2012-11-28 11:50:00","0",""
"652","40","oota_hajime@example.com","","","","7","2012-11-28 11:50:00","0",""
"652","40","oota_hajime@example.com","","","","3","2012-11-28 11:50:00","0",""
"652","40","oota_hajime@example.com","","","","2","2012-11-28 11:50:00","0",""
"652","40","oota_hajime@example.com","","","","5","2012-11-28 11:50:00","0",""
"653","40","tanaka_masaru@example.com","","","","7","2012-11-28 11:50:00","0",""
"653","40","tanaka_masaru@example.com","","","","3","2012-11-28 11:50:00","0",""
"653","40","tanaka_masaru@example.com","","","","2","2012-11-28 11:50:00","0",""
"653","40","tanaka_masaru@example.com","","","","5","2012-11-28 11:50:00","0",""
"654","40","kihara_sora@example.com","","","","7","2012-11-28 11:50:00","0",""
"654","40","kihara_sora@example.com","","","","3","2012-11-28 11:50:00","0",""
"654","40","kihara_sora@example.com","","","","2","2012-11-28 11:50:00","0",""
"654","40","kihara_sora@example.com","","","","5","2012-11-28 11:50:00","0",""
"655","40","aida_yoshino@example.com","","","","7","2012-11-28 11:50:00","0",""
"655","40","aida_yoshino@example.com","","","","3","2012-11-28 11:50:00","0",""
"655","40","aida_yoshino@example.com","","","","2","2012-11-28 11:50:00","0",""
"655","40","aida_yoshino@example.com","","","","5","2012-11-28 11:50:00","0",""
"656","40","sudou_nao@example.com","","","","7","2012-11-28 11:50:00","0",""
"656","40","sudou_nao@example.com","","","","3","2012-11-28 11:50:00","0",""
"656","40","sudou_nao@example.com","","","","2","2012-11-28 11:50:00","0",""
"656","40","sudou_nao@example.com","","","","5","2012-11-28 11:50:00","0",""
"657","40","shibazaki_hitori@example.com","","","","7","2012-11-28 11:50:00","0",""
"657","40","shibazaki_hitori@example.com","","","","3","2012-11-28 11:50:00","0",""
"657","40","shibazaki_hitori@example.com","","","","2","2012-11-28 11:50:00","0",""
"657","40","shibazaki_hitori@example.com","","","","5","2012-11-28 11:50:00","0",""
"658","40","azama_natsuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"658","40","azama_natsuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"658","40","azama_natsuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"658","40","azama_natsuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"659","40","oda_ryou@example.com","","","","7","2012-11-28 11:50:00","0",""
"659","40","oda_ryou@example.com","","","","3","2012-11-28 11:50:00","0",""
"659","40","oda_ryou@example.com","","","","2","2012-11-28 11:50:00","0",""
"659","40","oda_ryou@example.com","","","","5","2012-11-28 11:50:00","0",""
"660","40","usami_satoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"660","40","usami_satoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"660","40","usami_satoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"660","40","usami_satoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"661","40","fukuzawa_yutaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"661","40","fukuzawa_yutaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"661","40","fukuzawa_yutaka@example.com","","","","2","2012-11-28 11:50:00","0",""
"661","40","fukuzawa_yutaka@example.com","","","","5","2012-11-28 11:50:00","0",""
"662","40","takeuchi_you@example.com","","","","7","2012-11-28 11:50:00","0",""
"662","40","takeuchi_you@example.com","","","","3","2012-11-28 11:50:00","0",""
"662","40","takeuchi_you@example.com","","","","2","2012-11-28 11:50:00","0",""
"662","40","takeuchi_you@example.com","","","","5","2012-11-28 11:50:00","0",""
"663","40","imamura_ryuuta@example.com","","","","7","2012-11-28 11:50:00","0",""
"663","40","imamura_ryuuta@example.com","","","","3","2012-11-28 11:50:00","0",""
"663","40","imamura_ryuuta@example.com","","","","2","2012-11-28 11:50:00","0",""
"663","40","imamura_ryuuta@example.com","","","","5","2012-11-28 11:50:00","0",""
"664","40","takami_ken@example.com","","","","7","2012-11-28 11:50:00","0",""
"664","40","takami_ken@example.com","","","","3","2012-11-28 11:50:00","0",""
"664","40","takami_ken@example.com","","","","2","2012-11-28 11:50:00","0",""
"664","40","takami_ken@example.com","","","","5","2012-11-28 11:50:00","0",""
"665","40","inaba_haruki@example.com","","","","7","2012-11-28 11:50:00","0",""
"665","40","inaba_haruki@example.com","","","","3","2012-11-28 11:50:00","0",""
"665","40","inaba_haruki@example.com","","","","2","2012-11-28 11:50:00","0",""
"665","40","inaba_haruki@example.com","","","","5","2012-11-28 11:50:00","0",""
"666","40","urano_subaru@example.com","","","","7","2012-11-28 11:50:00","0",""
"666","40","urano_subaru@example.com","","","","3","2012-11-28 11:50:00","0",""
"666","40","urano_subaru@example.com","","","","2","2012-11-28 11:50:00","0",""
"666","40","urano_subaru@example.com","","","","5","2012-11-28 11:50:00","0",""
"667","40","fujiki_shinichi@example.com","","","","7","2012-11-28 11:50:00","0",""
"667","40","fujiki_shinichi@example.com","","","","3","2012-11-28 11:50:00","0",""
"667","40","fujiki_shinichi@example.com","","","","2","2012-11-28 11:50:00","0",""
"667","40","fujiki_shinichi@example.com","","","","5","2012-11-28 11:50:00","0",""
"668","40","katayama_satomi@example.com","","","","7","2012-11-28 11:50:00","0",""
"668","40","katayama_satomi@example.com","","","","3","2012-11-28 11:50:00","0",""
"668","40","katayama_satomi@example.com","","","","2","2012-11-28 11:50:00","0",""
"668","40","katayama_satomi@example.com","","","","5","2012-11-28 11:50:00","0",""
"669","40","arita_erika@example.com","","","","7","2012-11-28 11:50:00","0",""
"669","40","arita_erika@example.com","","","","3","2012-11-28 11:50:00","0",""
"669","40","arita_erika@example.com","","","","2","2012-11-28 11:50:00","0",""
"669","40","arita_erika@example.com","","","","5","2012-11-28 11:50:00","0",""
"670","40","sakai_juri@example.com","","","","7","2012-11-28 11:50:00","0",""
"670","40","sakai_juri@example.com","","","","3","2012-11-28 11:50:00","0",""
"670","40","sakai_juri@example.com","","","","2","2012-11-28 11:50:00","0",""
"670","40","sakai_juri@example.com","","","","5","2012-11-28 11:50:00","0",""
"671","40","yasoda_tatsuhito@example.com","","","","7","2012-11-28 11:50:00","0",""
"671","40","yasoda_tatsuhito@example.com","","","","3","2012-11-28 11:50:00","0",""
"671","40","yasoda_tatsuhito@example.com","","","","2","2012-11-28 11:50:00","0",""
"671","40","yasoda_tatsuhito@example.com","","","","5","2012-11-28 11:50:00","0",""
"672","40","murata_reina@example.com","","","","7","2012-11-28 11:50:00","0",""
"672","40","murata_reina@example.com","","","","3","2012-11-28 11:50:00","0",""
"672","40","murata_reina@example.com","","","","2","2012-11-28 11:50:00","0",""
"672","40","murata_reina@example.com","","","","5","2012-11-28 11:50:00","0",""
"673","40","torii_kimimaro@example.com","","","","7","2012-11-28 11:50:00","0",""
"673","40","torii_kimimaro@example.com","","","","3","2012-11-28 11:50:00","0",""
"673","40","torii_kimimaro@example.com","","","","2","2012-11-28 11:50:00","0",""
"673","40","torii_kimimaro@example.com","","","","5","2012-11-28 11:50:00","0",""
"674","40","kodera_hanako@example.com","","","","7","2012-11-28 11:50:00","0",""
"674","40","kodera_hanako@example.com","","","","3","2012-11-28 11:50:00","0",""
"674","40","kodera_hanako@example.com","","","","2","2012-11-28 11:50:00","0",""
"674","40","kodera_hanako@example.com","","","","5","2012-11-28 11:50:00","0",""
"675","40","nogiwa_hiroyuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"675","40","nogiwa_hiroyuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"675","40","nogiwa_hiroyuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"675","40","nogiwa_hiroyuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"676","40","katsudi_suzuka@example.com","","","","7","2012-11-28 11:50:00","0",""
"676","40","katsudi_suzuka@example.com","","","","3","2012-11-28 11:50:00","0",""
"676","40","katsudi_suzuka@example.com","","","","2","2012-11-28 11:50:00","0",""
"676","40","katsudi_suzuka@example.com","","","","5","2012-11-28 11:50:00","0",""
"677","40","takai_akira@example.com","","","","7","2012-11-28 11:50:00","0",""
"677","40","takai_akira@example.com","","","","3","2012-11-28 11:50:00","0",""
"677","40","takai_akira@example.com","","","","2","2012-11-28 11:50:00","0",""
"677","40","takai_akira@example.com","","","","5","2012-11-28 11:50:00","0",""
"678","40","shiina_haruka@example.com","","","","7","2012-11-28 11:50:00","0",""
"678","40","shiina_haruka@example.com","","","","3","2012-11-28 11:50:00","0",""
"678","40","shiina_haruka@example.com","","","","2","2012-11-28 11:50:00","0",""
"678","40","shiina_haruka@example.com","","","","5","2012-11-28 11:50:00","0",""
"679","40","sugiura_shiori@example.com","","","","7","2012-11-28 11:50:00","0",""
"679","40","sugiura_shiori@example.com","","","","3","2012-11-28 11:50:00","0",""
"679","40","sugiura_shiori@example.com","","","","2","2012-11-28 11:50:00","0",""
"679","40","sugiura_shiori@example.com","","","","5","2012-11-28 11:50:00","0",""
"680","40","kusamura_miwako@example.com","","","","7","2012-11-28 11:50:00","0",""
"680","40","kusamura_miwako@example.com","","","","3","2012-11-28 11:50:00","0",""
"680","40","kusamura_miwako@example.com","","","","2","2012-11-28 11:50:00","0",""
"680","40","kusamura_miwako@example.com","","","","5","2012-11-28 11:50:00","0",""
"681","40","kikuchi_miho@example.com","","","","7","2012-11-28 11:50:00","0",""
"681","40","kikuchi_miho@example.com","","","","3","2012-11-28 11:50:00","0",""
"681","40","kikuchi_miho@example.com","","","","2","2012-11-28 11:50:00","0",""
"681","40","kikuchi_miho@example.com","","","","5","2012-11-28 11:50:00","0",""
"682","40","tannno_mina@example.com","","","","7","2012-11-28 11:50:00","0",""
"682","40","tannno_mina@example.com","","","","3","2012-11-28 11:50:00","0",""
"682","40","tannno_mina@example.com","","","","2","2012-11-28 11:50:00","0",""
"682","40","tannno_mina@example.com","","","","5","2012-11-28 11:50:00","0",""
"683","40","hada_tasuku@example.com","","","","7","2012-11-28 11:50:00","0",""
"683","40","hada_tasuku@example.com","","","","3","2012-11-28 11:50:00","0",""
"683","40","hada_tasuku@example.com","","","","2","2012-11-28 11:50:00","0",""
"683","40","hada_tasuku@example.com","","","","5","2012-11-28 11:50:00","0",""
"684","40","okada_masayuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"684","40","okada_masayuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"684","40","okada_masayuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"684","40","okada_masayuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"685","40","komine_kaoru@example.com","","","","7","2012-11-28 11:50:00","0",""
"685","40","komine_kaoru@example.com","","","","3","2012-11-28 11:50:00","0",""
"685","40","komine_kaoru@example.com","","","","2","2012-11-28 11:50:00","0",""
"685","40","komine_kaoru@example.com","","","","5","2012-11-28 11:50:00","0",""
"686","40","ishihara_kenichi@example.com","","","","7","2012-11-28 11:50:00","0",""
"686","40","ishihara_kenichi@example.com","","","","3","2012-11-28 11:50:00","0",""
"686","40","ishihara_kenichi@example.com","","","","2","2012-11-28 11:50:00","0",""
"686","40","ishihara_kenichi@example.com","","","","5","2012-11-28 11:50:00","0",""
"687","40","matsuoka_haruki@example.com","","","","7","2012-11-28 11:50:00","0",""
"687","40","matsuoka_haruki@example.com","","","","3","2012-11-28 11:50:00","0",""
"687","40","matsuoka_haruki@example.com","","","","2","2012-11-28 11:50:00","0",""
"687","40","matsuoka_haruki@example.com","","","","5","2012-11-28 11:50:00","0",""
"688","40","masui_rena@example.com","","","","7","2012-11-28 11:50:00","0",""
"688","40","masui_rena@example.com","","","","3","2012-11-28 11:50:00","0",""
"688","40","masui_rena@example.com","","","","2","2012-11-28 11:50:00","0",""
"688","40","masui_rena@example.com","","","","5","2012-11-28 11:50:00","0",""
"689","40","higashi_masayuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"689","40","higashi_masayuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"689","40","higashi_masayuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"689","40","higashi_masayuki@example.com","","","","5","2012-11-28 11:50:00","0",""
